participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.consent,player.condition,player.user_agent_browser,player.user_agent_browser_version,player.user_agent_os,player.user_agent_os_version,player.user_agent_device,player.user_agent_is_bot,player.user_agent_is_mobile,player.user_agent_is_tablet,player.user_agent_is_pc,player.attention_check,player.attention_check_passed,player.q1,player.q2,player.q3,player.q4,player.q5,player.q6,player.self_assesment,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
4,2gx4jb4v,615ddab1e4f013092538b6c5,0,51,51,post_exp,FinalForProlific,2026-01-21 18:27:58.494245,1,,,110.47,4,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,1,tmjewif2,,,,,0
5,coqlio50,558b20eefdf99b7dfdbac3c9,0,51,51,post_exp,FinalForProlific,2026-01-21 18:28:01.983249,1,,,123.18,5,,0.0,1,control,Edge,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
6,3pvb71bc,631c8e97db06f601f81bd82f,0,10,51,main,RoundFeedback,2026-01-21 18:28:02.203785,1,,,0.0,6,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
7,kjm1jsmv,66231fc6e1ecba676935943a,0,51,51,post_exp,FinalForProlific,2026-01-21 18:28:29.003607,1,,,129.41,7,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
8,k525s4y1,558fd02cfdf99b39cb035e5d,0,51,51,post_exp,FinalForProlific,2026-01-21 18:28:29.073263,1,,,111.15,8,,0.0,1,treatment,Firefox,140.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,3,tmjewif2,,,,,0
9,5bwn9zov,628409abe8772d1f138b7f14,0,51,51,post_exp,FinalForProlific,2026-01-21 18:28:31.331280,1,,,115.68,9,,0.0,1,control,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,1,tmjewif2,,,,,0
10,3rtj3la4,60e9e8092cfc1f464753dd71,0,3,51,intro,comprehensionQuestions,2026-01-21 18:28:37.693097,1,,,0.0,10,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,,,,,,,,,,tmjewif2,,,,,0
11,1qa1nhqq,6143af8721d1445864c4f6c8,0,51,51,post_exp,FinalForProlific,2026-01-21 18:28:41.787507,1,,,105.57,11,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
12,5gioryag,6632d4093ebf44b7fb54bd8b,0,51,51,post_exp,FinalForProlific,2026-01-21 18:28:42.051410,1,,,111.21,12,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
13,fa4pdqvw,63ea974c81ff0fffe7fb8613,0,51,51,post_exp,FinalForProlific,2026-01-21 18:28:46.679048,1,,,114.19,13,,0.0,1,control,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,3,tmjewif2,,,,,0
14,a95u6sx6,5e34325430e5263f0bebb32d,0,51,51,post_exp,FinalForProlific,2026-01-21 18:28:52.056611,1,,,122.57,14,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,3,tmjewif2,,,,,0
15,q0qbtunr,5bf0b1ecaf38d100016bd609,0,51,51,post_exp,FinalForProlific,2026-01-21 18:28:52.134965,1,,,101.57,15,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,2,tmjewif2,,,,,0
16,heq5owm7,66ccdd9f6b12c6ea6fa01f42,0,51,51,post_exp,FinalForProlific,2026-01-21 18:29:02.465969,1,,,109.63,16,,0.0,1,treatment,Mobile Safari,18.6,iOS,18.6,iPhone,0,1,0,0,third_option,1,,,,,,,9,tmjewif2,,,,,0
17,kt4u5wwc,5ca88c7900dbf0000127c5d5,0,51,51,post_exp,FinalForProlific,2026-01-21 18:29:04.299088,1,,,108.1,17,,0.0,1,control,Chrome,143.0.0,Chrome OS,14541.0.0,Other,0,0,0,1,third_option,1,,,,,,,4,tmjewif2,,,,,0
18,1unfbo35,69656179c7366441eedddaff,0,51,51,post_exp,FinalForProlific,2026-01-21 18:29:09.450416,1,,,109.67,18,,0.0,1,treatment,Edge,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,0,tmjewif2,,,,,0
19,midqpzqw,695bd138312a5272042a8db4,0,3,51,intro,comprehensionQuestions,2026-01-21 18:29:11.589800,1,,,0.0,19,,0.0,1,treatment,Edge,143.0.0,Windows,10,Other,0,0,0,1,,,,,,,,,,tmjewif2,,,,,0
20,y9wbg29j,682c3f62f2680e9a67130379,0,51,51,post_exp,FinalForProlific,2026-01-21 18:29:13.647489,1,,,119.7,20,,0.0,1,treatment,Chrome,142.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
21,t9ppkxp2,5d1e2045a37a4d001a1fc2cb,0,51,51,post_exp,FinalForProlific,2026-01-21 18:29:13.751858,1,,,131.93,21,,0.0,1,control,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
22,u9xki4ge,67168dec9c8bbf36f6db6cdd,0,3,51,intro,comprehensionQuestions,2026-01-21 18:29:18.660117,1,,,0.0,22,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,,,,,,,,,,tmjewif2,,,,,0
23,8qlp6kaa,6405feae7d6321bfaaf793e8,0,51,51,post_exp,FinalForProlific,2026-01-21 18:29:21.754473,1,,,108.34,23,,0.0,1,treatment,Chrome,141.0.0,Chrome OS,14541.0.0,Other,0,0,0,1,third_option,1,,,,,,,3,tmjewif2,,,,,0
24,6aaukbt6,67e40bab848c22a30914c34c,0,51,51,post_exp,FinalForProlific,2026-01-21 18:29:25.316012,1,,,121.3,24,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
25,xznbvtch,67dd46602623d4bf857f7fa2,0,51,51,post_exp,FinalForProlific,2026-01-21 18:29:28.080079,1,,,110.57,25,,0.0,1,control,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
26,rgowgt6c,6772a5c5190112e5dcbf6394,0,51,51,post_exp,FinalForProlific,2026-01-21 18:29:32.219161,1,,,101.91,26,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
27,7yyll8ex,64b3ebc9ad6778799f835dcb,0,3,51,intro,comprehensionQuestions,2026-01-21 18:29:37.879310,1,,,0.0,27,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,,,,,,,,,,tmjewif2,,,,,0
28,jy9x2g86,667992b506b5fb5504eb23e0,0,51,51,post_exp,FinalForProlific,2026-01-21 18:29:38.136201,1,,,103.24,28,,0.0,1,treatment,AVG,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
29,4wfozxxv,67cc84a7ad8328b8bae14416,0,51,51,post_exp,FinalForProlific,2026-01-21 18:29:43.788818,1,,,132.47,29,,0.0,1,control,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
30,6gv4c3tx,5bd893be30bfa90001efc6ce,0,51,51,post_exp,FinalForProlific,2026-01-21 18:29:44.420607,1,,,104.1,30,,0.0,1,treatment,Edge,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
31,keflr89f,5d5035c5d87393001af70561,0,3,51,intro,comprehensionQuestions,2026-01-21 18:29:47.064688,1,,,0.0,31,,0.0,1,treatment,Safari,18.6,Mac OS X,10.15.7,Mac,0,0,0,1,,,,,,,,,,tmjewif2,,,,,0
32,gmviqlp7,5ed559e5afbd830e2117ed55,0,51,51,post_exp,FinalForProlific,2026-01-21 18:29:50.041695,1,,,107.6,32,,0.0,1,treatment,Chrome,136.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
33,vrh8dbar,6153b5513ccada2d35fae508,0,51,51,post_exp,FinalForProlific,2026-01-21 18:29:57.242158,1,,,117.68,33,,0.0,1,control,Chrome,143.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
34,8494ap3s,663a7dc83986ee24fb6ec0e6,0,6,51,main,Trade,2026-01-21 18:30:02.305344,1,,,0.0,34,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,3,tmjewif2,,,,,0
35,xtmecw72,628f7e982aad1788d940317a,0,51,51,post_exp,FinalForProlific,2026-01-21 18:30:02.655064,1,,,118.76,35,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
36,gip7erkx,580cab86b869700001d71628,0,51,51,post_exp,FinalForProlific,2026-01-21 18:30:04.320710,1,,,103.69,36,,0.0,1,treatment,Chrome,143.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,3,tmjewif2,,,,,0
37,mtz78m2q,612274842d4805447451f87b,0,2,51,intro,Instructions,2026-01-21 18:30:08.408885,1,,,0.0,37,,0.0,1,control,Edge,144.0.0,Windows,10,Other,0,0,0,1,,,,,,,,,,tmjewif2,,,,,0
38,rew5bazw,65ccfdf16bdcab83d5bd1163,0,51,51,post_exp,FinalForProlific,2026-01-21 18:30:17.250101,1,,,110.68,38,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
39,ijutr2ra,5f1231fe9e2ee916995196d8,0,51,51,post_exp,FinalForProlific,2026-01-21 18:30:19.014340,1,,,113.4,39,,0.0,1,treatment,Chrome,143.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
40,s5lqrsu6,67104c7deff954cb22438402,0,51,51,post_exp,FinalForProlific,2026-01-21 18:30:21.977490,1,,,104.24,40,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,2,tmjewif2,,,,,0
41,b3yjsxv6,5f888f1504ea37030833e9ec,0,51,51,post_exp,FinalForProlific,2026-01-21 18:30:24.179765,1,,,110.12,41,,0.0,1,control,Chrome Mobile,130.0.0,Android,10,K,0,1,0,0,third_option,1,,,,,,,6,tmjewif2,,,,,0
42,7lce2omx,5f285dc5b09b3715fa20a14c,0,51,51,post_exp,FinalForProlific,2026-01-21 18:30:28.935600,1,,,107.75,42,,0.0,1,treatment,Chrome,143.0.0,Chrome OS,14541.0.0,Other,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
43,uvmxz2a3,63bcf141136313265f65eec9,0,18,51,main,Trade,2026-01-21 18:30:32.911123,1,,,195.35,43,,0.0,1,treatment,Edge,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
44,7fs1b8t0,66c448b8329f5db8fac65743,0,51,51,post_exp,FinalForProlific,2026-01-21 18:30:33.431072,1,,,118.56,44,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,2,tmjewif2,,,,,0
45,pn8v7dbu,5c3272172f0f3500010284c0,0,49,51,post_exp,Demographics,2026-01-21 18:30:42.249372,1,,,1229.2,45,,0.0,1,control,Mobile Safari,18.6,iOS,18.6.2,iPhone,0,1,0,0,third_option,1,,,,,,,5,tmjewif2,,,,,0
46,xuawuf4c,5bef41fa54277d000114d6ad,0,51,51,post_exp,FinalForProlific,2026-01-21 18:30:43.961325,1,,,124.39,46,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,9,tmjewif2,,,,,0
47,yd83pj82,63fa78f21e485a372c6528fa,0,51,51,post_exp,FinalForProlific,2026-01-21 18:30:47.362326,1,,,115.69,47,,0.0,1,treatment,Firefox,146.0,Linux,,Other,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
48,q8iewwhn,60f5f8769fc9289a9e518129,0,51,51,post_exp,FinalForProlific,2026-01-21 18:30:48.304869,1,,,101.5,48,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,2,tmjewif2,,,,,0
49,i976mpmp,5a81a9f0ae9a0b0001a9c63a,0,51,51,post_exp,FinalForProlific,2026-01-21 18:30:52.861262,1,,,116.06,49,,0.0,1,control,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
50,wv4h8voh,673d23b251f56d0010aa50ee,0,2,51,intro,Instructions,2026-01-21 18:30:54.775850,1,,,0.0,50,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,,,,,,,,,,tmjewif2,,,,,0
51,dg42tx9o,67aa80c774c81448a3876d15,0,51,51,post_exp,FinalForProlific,2026-01-21 18:30:55.766626,1,,,112.77,51,,0.0,1,treatment,Chrome,134.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
52,vpg4wik9,5ccb779b2c4e1f00159333ea,0,51,51,post_exp,FinalForProlific,2026-01-21 18:31:04.069728,1,,,109.0,52,,0.0,1,treatment,Chrome,86.0.4240,Windows,Vista,Other,0,0,0,1,third_option,1,,,,,,,10,tmjewif2,,,,,0
53,s780h89n,67315dcc43ac48fdabffd21f,0,51,51,post_exp,FinalForProlific,2026-01-21 18:31:04.461936,1,,,111.11,53,,0.0,1,control,Edge,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
54,qivkceq7,583ec287ad2f4300014b355a,0,51,51,post_exp,FinalForProlific,2026-01-21 18:31:04.551206,1,,,127.81,54,,0.0,1,treatment,Edge,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,8,tmjewif2,,,,,0
55,3zi5zk4s,5d510396f6725b001a4fc025,0,51,51,post_exp,FinalForProlific,2026-01-21 18:31:08.709014,1,,,103.47,55,,0.0,1,treatment,Chrome,138.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,4,tmjewif2,,,,,0
56,p5u2jyy9,629082739390703f993b12bd,0,51,51,post_exp,FinalForProlific,2026-01-21 18:31:09.886912,1,,,103.24,56,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
57,px17eg8f,6727de1d76e80949064e1d6d,0,51,51,post_exp,FinalForProlific,2026-01-21 18:31:16.009100,1,,,118.27,57,,0.0,1,control,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,2,tmjewif2,,,,,0
58,nxi2y8la,601e1f4d93660626a8747349,0,51,51,post_exp,FinalForProlific,2026-01-21 18:31:17.910412,1,,,122.64,58,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
59,hcl4o211,60fef46ad3fef7593e28ead4,0,51,51,post_exp,FinalForProlific,2026-01-21 18:31:34.037218,1,,,119.77,59,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,2,tmjewif2,,,,,0
60,rgyhh3w7,653703627539f3a8b2ed4af3,0,51,51,post_exp,FinalForProlific,2026-01-21 18:31:36.509560,1,,,111.6,60,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
61,rsn04j9v,5f4738bfa043201203a27b4b,0,51,51,post_exp,FinalForProlific,2026-01-21 18:31:37.351383,1,,,111.34,61,,0.0,1,control,Chrome,143.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
62,az6mgt49,66ab42bef7dd185ce15464eb,0,51,51,post_exp,FinalForProlific,2026-01-21 18:31:41.837564,1,,,136.0,62,,0.0,1,treatment,Chrome,143.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
63,d5ck1thi,63a9a8f2f098b7e45bd03721,0,51,51,post_exp,FinalForProlific,2026-01-21 18:31:44.015695,1,,,113.28,63,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,10,tmjewif2,,,,,0
64,qpyt14a2,695fb1da6e327fe339eb9cc1,0,51,51,post_exp,FinalForProlific,2026-01-21 18:32:00.697416,1,,,104.96,64,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,4,tmjewif2,,,,,0
65,bqq62xiu,663aa6420a964c2a7740b9d7,0,51,51,post_exp,FinalForProlific,2026-01-21 18:32:13.034483,1,,,123.49,65,,0.0,1,control,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,4,tmjewif2,,,,,0
66,vf7xjaij,617452347986aeaf4d2e5278,0,51,51,post_exp,FinalForProlific,2026-01-21 18:32:12.880168,1,,,105.86,66,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,4,tmjewif2,,,,,0
67,5si5g0m6,62cd9b920ed1b7c1648818d3,0,6,51,main,Trade,2026-01-21 18:32:15.109785,1,,,0.0,67,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,2,tmjewif2,,,,,0
68,9hri5shg,6945491b5ec817e79ef29cdd,0,51,51,post_exp,FinalForProlific,2026-01-21 18:32:17.218071,1,,,105.99,68,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,tmjewif2,,,,,0
69,8sg8ooga,5d53bffa147a7d00015aae5a,0,51,51,post_exp,FinalForProlific,2026-01-21 18:32:18.936440,1,,,127.99,69,,0.0,1,control,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
70,n3uz5sfh,5c50b6dc172b6c000177a036,0,51,51,post_exp,FinalForProlific,2026-01-21 18:32:23.023822,1,,,106.18,70,,0.0,1,treatment,Chrome,143.0.0,Chrome OS,14541.0.0,Other,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
71,laqeonxw,56f29effed0cf60006911528,0,51,51,post_exp,FinalForProlific,2026-01-21 18:32:26.836410,1,,,115.46,71,,0.0,1,treatment,Chrome,142.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,10,tmjewif2,,,,,0
72,r76m8y8z,66ccbb7d4109382e498e3c82,0,51,51,post_exp,FinalForProlific,2026-01-21 18:32:35.237038,1,,,111.45,72,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,2,tmjewif2,,,,,0
73,ivlxgw4i,6834ed99550874d242f2d86f,0,51,51,post_exp,FinalForProlific,2026-01-21 18:32:48.473412,1,,,114.52,73,,0.0,1,control,Chrome,141.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
74,v782ngsi,60d9e7e76cf2ab6d21eb5f99,0,51,51,post_exp,FinalForProlific,2026-01-21 18:32:51.039510,1,,,109.1,74,,0.0,1,treatment,Chrome,142.0.0,Chrome OS,14541.0.0,Other,0,0,0,1,third_option,1,,,,,,,7,tmjewif2,,,,,0
75,dz9192q3,5f46cd85e858dd0a24269315,0,51,51,post_exp,FinalForProlific,2026-01-21 18:32:52.505617,1,,,109.17,75,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,tmjewif2,,,,,0
76,a15asvnc,66465c850d9a3e177f2649fa,0,51,51,post_exp,FinalForProlific,2026-01-21 18:32:55.294481,1,,,110.81,76,,0.0,1,treatment,Chrome,144.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,1,tmjewif2,,,,,0
