"66e046b11e9e1bd327a5c240, 3.34",,,Paid
"6636db94fa3ed150c2d78447, 3.65",,,Paid
"651c18b7be672ec76e5f6860, 3.48",,,Paid
"60c770aa2d2928bfda4c7cd4, 3.33",,,Paid
"60dfd857e293a99dd577f4c8, 3.36",,,Paid
"67c1d7dfe0aaba274972150e, 3.76",,,Paid
"655c5ad8f1a19dc5535007a4, 3.19",,,Paid
"66d8790772c9e0e4ee96259c, 3.9",,,Paid
"67f45e1b361e2b3ebc9e7ed7, 3.54",,,Paid
"63177c00e83ff96a81c8f640, 3.58",,,Paid
"5d537c0cecc84200153075e9, 3.31",,,Paid
"5bdcd88176d6d50001bc3849, 3.65",,,Paid
"67dca3ab5e7374bfad603e28, 3.3",,,Paid
"683667d92d0bfb2cf3f5c7a6, 3.6",,,Paid
"651c4484ba17050f6b716614, 3.39",,,Paid
"5c57c06ed05b82000139682e, 3.9",,,Paid
"634ef87aec0966557c825573, 3.59",,,Paid
"62a889993e01c9e01ee7066e, 3.35",,,Paid
"662601318f64397f9b539f04, 3.54",,,Paid
"63ed1b44dc847ac2c0e41f82, 3.48",,,Paid
"66c26b01a3d551a7d8bd342c, 3.43",,,Paid
"67b6e6cd3ff52d5036ecc0f9, 3.39",,,Paid
"6724ad43bd6f666e18f6c2ef, 3.45",,,Paid
"6949beaa243cf086177b6f0a, 3.44",,,Paid
"602fd11faa844cd2d0fd5818, 3.48",,,Paid
"5e2c7806bb1a6e000cf7f2e8, 3.14",,,Paid
"69602d86d5c83a79d9b816d1, 3.52",,,Paid
"62a74fec726aac54b9e43d75, 3.42",,,Paid
"66145d25f58cb537cdc9eb97, 3.44",,,Paid
"66429bad9e92786ee8928856, 3.69",,,Paid
"67435174b76a747138e8a47a, 3.34",,,Paid
"67db79c1394397a838ce8fdd, 3.45",,,Paid
"5e5c88c3be924d475ff0fc34, 3.56",,,Paid
"630bbdba33a8711f454d81d9, 3.57",,,Paid
"67570b014645d710f1e76680, 3.15",,,Paid
"66e5cf7a11cb28aa31d19da8, 3.84",,,Paid
"695fe74c64008cd1562be302, 3.3",,,Paid
"67155947b83a6aee15acbc0d, 3.27",,,Paid
"67d727dbd653b68ee63e3d08, 3.35",,,Paid
"5c8fa44e045ff10012b60821, 3.23",,,Paid
"68423451060859f8ce31ee5a, 3.86",,,Paid
"677e29646b0a2cf5eff174dc, 3.77",,,Paid
"672bbb444ab4546a33718004, 3.31",,,Paid
"6781935f0fbff63cc8eb3595, 3.55",,,Paid
"656b2f8d41ad79f68926ad34, 3.41",,,Paid
"6413bee5234ad46e9fc4ba75, 3.69",,,Paid
"66bcbbd35d182838b25ff7df, 3.39",,,Paid
"58cbd23d5d42920001414dd8, 3.31",,,Paid
"5c0b388b9c7b1100015ab55f, 3.23",,,Paid
"5a776b5aae9a0b0001a9631d, 3.65",,,Paid
"6786c02b927bff134b80264c, 3.47",,,Paid
"6568b70075a2e3f099a181f2, 3.92",,,Paid
"5c55b95b91c0ad0001cf86ab, 3.78",,,Paid
"67a5669452a6651f8be0b0bc, 3.55",,,Paid
"66aa8d04719b0f5ef3433e9c, 3.42",,,Paid
"676ed8014625d5ebd417b5f2, 3.42",,,Paid
"67e268cbf13dcd115337894c, 3.6",,,Paid
"5fd9227fbeeb773aa4d6c986, 3.49",,,Paid
"67fd46db088825e305648e1a, 3.29",,,Paid
"653b00b25d4734b333b03fc9, 3.34",,,
"67588df7242d02a6ae8e3fbf, 3.96",,,
"680c0636408121caf12fe0d1, 3.32",,,
"6151e479b4ee16668948c7f2, 3.27",,,
"66b01097e95b0626c2cd7b5c, 3.41",,,
"673bc7364722159a7c678802, 3.29",,,
"63e7f2a754618d35c2b61ba5, 3.73",,,
"67eaa46b7bb6cbefdcbde74c, 3.19",,,
"67cccc70ea11ab9caa72da49, 3.36",,,
"67f192e08cf17c568074969d, 3.52",,,
"5dd438b65a40f24302c09c2d, 3.39",,,
"696179cd45c263045b0c36cf, 3.28",,,
"66058651f9c5fb6a8dba7633, 3.43",,,
"6119ccaad19b17d52526b724, 3.27",,,
"672413541a4832a40147dec7, 3.27",,,
"5591cd21fdf99b63126f6c60, 3.74",,,
"5dcc5fee28e3148e8009491e, 3.3",,,
"66aebc2458180fbfae675464, 3.43",,,
"6604664cb53a76971c8a1dce, 3.44",,,
"67d9ef30fe8af2858e8dbbd3, 3.49",,,
"5dcf4136cf8e7e086ea019e4, 3.49",,,
"5a8352feae9a0b0001a9da8f, 3.18",,,
"684a12ce6791bc422c72abbb, 4.1",,,
"67a4fa41a531fc71450c7783, 3.6",,,
"67628abfa461bc8ff539c320, 3.69",,,
"5910a5f8748d450001ba3a67, 3.67",,,
"6698502e9bc844218a76c883, 3.98",,,
"67d952104d8da4447ab6be2c, 3.48",,,
"6060ddd26de46b745d90990c, 4.32",,,
"678d1117ee7d6bf82b559edc, 3.27",,,
"67a95d468d14bd6324b4bbba, 3.38",,,
"67eead2134f75ea96e40cd67, 3.79",,,
"62fe6312269d0e4ae894297b, 3.32",,,
"680d155019b77b986ff85126, 3.47",,,
"5ff07b5ee7a1d23e719e421e, 3.17",,,
"6717b21c1e82990c9080d9bc, 3.48",,,
"5deb3ffdf375c625fa83bac7, 3.79",,,
"677c358117d1ac70048fd3c6, 3.46",,,
"670f9fd0a399d73d5af41902, 4.03",,,
"662948ed99960b11f2f8e3fe, 3.54",,,
"6941aeb9a019a9bbdd57d028, 3.31",,,
"5dbc73047d3d3622bcd31170, 3.34",,,
"5cb67a7ab73e8a001507fae5, 3.21",,,
"55c82012fdf99b02adc2a36e, 3.44",,,
"66bfdc082ffe8d45b60263a6, 3.23",,,
"687412b8d619a222cdd0bec9, 3.42",,,
"5e5165d2f1ecb418da9c2db7, 3.55",,,
"66f480695684a9ff1f525bf8, 3.04",,,
"6701c01f6fb3d34d3bed389e, 3.81",,,
"60f43c3a0fd9723feba1af38, 3.43",,,
"668bf688d58206e61f399a88, 3.51",,,
"6129781ecb8007ce6248a915, 3.42",,,
"67775a3990c24dfe448b78bd, 3.71",,,
"665d92a608fef982937744df, 3.96",,,
"63ffcb367b500c516d0648a2, 3.7",,,
"668c0ba61ad563eb5505b22a, 3.34",,,
"673f808c15c34271ac88d58e, 3.49",,,
"67ac95764f3091a540c69b5b, 3.39",,,
"64402f7ad3d019dc99b9f3f0, 3.39",,,
"66a94c224273fab59f0b2c71, 3.55",,,
"67cb51b23d74b436185a20eb, 3.57",,,
"6784cd4c648d7fe55ab2ff24, 3.44",,,
"59894fbbda239a0001fb8e16, 3.36",,,
"675a2ef45fbe0cc52b8403ae, 3.26",,,
"65a2cd1b1d1724a7eba41cd3, 3.58",,,
"5ec44da606cb7931f04a35e9, 3.68",,,
"62a885d5b6af18b3d4579e1b, 3.26",,,
"62cb2fda77bec729c86fbbba, 3.56",,,
"67932008111dd21a58f37f9d, 3.13",,,
"652ecb92078fe073ab29b920, 3.5",,,
"67e494e108181d6621738771, 3.92",,,
"633edc50cfae73d4a72ca889, 3.55",,,
"65e615620fd6a1c087dafc48, 3.76",,,
"67dc5b2e098a6ddc6eda0acd, 3.62",,,
"696018495837088e840652e0, 3.29",,,
"5b233660648d5b0001b7de87, 3.27",,,
"67abb85e6cca3df5eb1c4e30, 3.7",,,
"5dd299a27f1bbf2a83554ecf, 3.54",,,
"63d69e4d6648b39324fdf0ad, 3.65",,,
"647660ef7bc13de7eaf0c76e, 3.35",,,
"679332b7a7378f8f63f9ab84, 3.44",,,
"60bff9298f56d55c8ecd9adf, 3.15",,,
"6776071db9b6ba9c5d3c522f, 3.24",,,
"671850082109a84899a43a8e, 3.38",,,
"62fd0bc538d70b87550691f7, 3.43",,,
"67a8ef6331f586a361a8ec33, 4.03",,,
"67e1b7cb532a40adf7bf63b2, 3.95",,,
"69454de0266e20b4d6f6fbd9, 4.21",,,
"5ba78b71d60daf0001532d5b, 3.48",,,
"5c376ea0eecc440001c58889, 3.49",,,
"67a7d4e19fee63cbe222ae02, 3.42",,,
"67325d10b9e0c58d803cd7ba, 3.24",,,
"66dcb77e1afbc2e7fa393b87, 3.58",,,
"6682fbc595609e3f88048a53, 3.34",,,
"695ffb067d7ad5092a6d7716, 3.32",,,
"656000af0e4ff12b601488e1, 3.45",,,
"56e130548b1c33000a388671, 3.21",,,
"6736112af674ebe6a3298994, 3.17",,,
"645179915e31c1aeb3dc8129, 3.38",,,
"64fb3be137d2bd2bdfab8ba6, 3.51",,,
"67edb211a7c1d23c1535d6b2, 3.21",,,
"62728884995a1a76605d0214, 3.34",,,
"678e61280d675432a225149c, 3.27",,,
"6600a119385d8631c41cd795, 3.39",,,
"60a9b8f7b9748b9999090dd8, 3.5",,,
"6650fd12a2d24aa284fa81ce, 3.39",,,
"67d9625169884c7fdecaf0a6, 3.68",,,
"67ed75fa0c2423e85f8b3c8b, 3.51",,,
"63c3599c8a16601b603d421c, 3.3",,,
"67f1354157bc12085650777c, 3.34",,,
"67f972620fdbfde234aa54ef, 3.52",,,
"67cf60241dff02d9e0dab2b6, 3.32",,,
"56fab287997828000a8078b9, 3.32",,,
"62a3be0d93b8dd1e69b4317d, 3.32",,,
"67e80b7b69a2afc3b988096b, 3.33",,,
"5dd31871c5faa232d3c20365, 3.33",,,
"5df4565dfeea89323021ef27, 3.35",,,
"56849d528f456f000c45e1dd, 3.59",,,
"68c9abcce7eac7108f2484ab, 3.28",,,
"665f4a8236d81b9f154a1b08, 3.34",,,
"6553953daddeb31f9794b59c, 3.22",,,
"67720b01971068c3f4c6fa95, 3.64",,,
"5e9e0b9cb133cb1a9a472677, 3.26",,,
"6786cd11afb82599c1924e69, 3.53",,,
"67e5332fd4a2fce36b985eea, 3.67",,,
"67777187e7ba2f3ced22e601, 3.45",,,
"5d815ba661013f00170a8def, 3.38",,,
"681b8bd1e677bf4c1757380b, 3.69",,,
"6691bc059b0182b0bdd7d682, 3.52",,,
"694406ba3795abdc8edf0815, 3.49",,,
"5b735a4c3503c60001a891b7, 3.37",,,
"693ca64c8426543a926679b6, 4.19",,,
"546ec14dfdf99b2bc7ebd032, 3.4",,,
"5e52a7cc53ecf12b883e1e1f, 3.36",,,
"696fe4ad1a4f878d1c7f56db, 3.82",,,
"66fc5dc2ea1f07a1c9676134, 3.36",,,
"651ed17c366df83eeabae9dd, 3.26",,,
"6608fe79836be5ccd7136892, 3.36",,,
"66fceda149718a86f36761b4, 3.37",,,
"63f2cff7f0a6f682868f2ca0, 3.24",,,
"6745f73ee7541460adbabcff, 3.43",,,
"66d9547a9df3044a616f2cfd, 3.68",,,
"5e9f3f09ccc75a0c345e4845, 3.47",,,
"5e0571b7e297d5fa932cf415, 3.35",,,
"67246794a85893f571f01fcc, 3.52",,,
"60ff1981688229d1e3eb43e9, 3.31",,,
"546e3264fdf99b2bc7ebcfec, 4.0",,,
"5caec6b270da3100017f35de, 3.38",,,
"643adb4a213b87bfc7e21e3f, 3.25",,,
"652359572fd30ff57dfea7fb, 3.4",,,
"66789a1e138a59bb4ad16fa5, 3.52",,,
"5e6011c399b03c35f69a53d8, 3.57",,,
"696cb32ae42d088a38fa6d32, 3.6",,,
"66ac145b55e2055063cd4079, 3.12",,,
"63ea5fe3c03c77c607e33990, 3.38",,,
"67ccf5aaec16501a9fec7097, 3.5",,,
"67819f666062825529fe313e, 3.36",,,
"691e530aaef0182ec1150eee, 3.66",,,
"67f2b914d702155cbc0a3a2c, 3.37",,,
"662b89c9eb08d365c04c7cc7, 3.69",,,
"6628a3681315ec7685cfcf21, 3.94",,,
"66f305037af69346a9a55b42, 3.39",,,
"60fd588771ae861f9244f93d, 3.82",,,
"5c7c1f95e926fc00160b4b45, 3.39",,,
"67d727f06086654c357b68e2, 3.51",,,
"628e0063fa56e316da2a71cb, 3.39",,,
"671d15b4b59b2741dee8284a, 3.55",,,
"67cb4f07e42b150f96dc180b, 3.55",,,
"65a7027c88eae2b9a68ae596, 3.24",,,
"66463e4efb99fba5a67a010a, 3.56",,,
"66fdd57ffbfc37c25100cd79, 3.31",,,
"667ae31217cd77ff1091dcab, 3.18",,,
"5e646abe244a7f1feb0f6321, 3.89",,,
"6673a9c76ee756c94bd7a893, 3.49",,,
"63eda5a4a87d8bd73853fa8e, 3.52",,,
"67eafb930e75699288e09213, 3.56",,,
"695fcdcbf4432875f5479cd7, 3.42",,,
"63b7566ea98814782bc51d9b, 3.31",,,
"592ed8978ad1ae0001937919, 3.47",,,
"694155c781b1b22947a860c5, 3.18",,,
"6503144f9a10397111eb3eb9, 4.13",,,
"67f2f64e60aeb0e5b30b9e7a, 4.01",,,
"67ac5f2b94b08886739a0003, 3.36",,,
"5a53d878acc75b000179e52e, 3.37",,,
"695fb0485e22f6e6da1dfe02, 3.4",,,
"6496f9fbc2928ee6956ef623, 3.49",,,
"6722ddbde603128350a14863, 3.68",,,
"6483a773153805afbc7f6fdc, 3.28",,,
"605fbc12c61d8d10250f6e51, 3.52",,,
"5d1653de3935ca001b87ff71, 3.46",,,
"6782d20261dc524549bfc996, 3.23",,,
"67e944da95c1ca7712027013, 3.51",,,
"66bc043185a88234c9f6daae, 3.54",,,
"62ab399e15b98baaf3099d60, 3.71",,,
"651adee4c39c1b8ccfd30c2c, 3.55",,,
"678951eaacd3135a38c86ec9, 3.15",,,
"5e04b9be7adf4bf23f066a2a, 4.11",,,
"6722b6b9cb69415ce7f4c688, 3.61",,,
"65cce024500351e8c8f7ff26, 3.39",,,
"67105e698f7df6c2eb1b9137, 3.57",,,
"5ff1fd761d6cb468718cdbeb, 3.35",,,
"670c17328b2ef3366ba42a34, 3.61",,,
"69137e0b6a2740a5eb01b183, 3.79",,,
"67d0a57b0a4981c5e65c3bcc, 3.49",,,
"67e429e9873500ef3343bf00, 3.6",,,
"677d9c0932692ecae75d899b, 3.45",,,
"5e646461698a071f2f15423e, 3.64",,,
"5f4f9bc1f7598f06b2dc816f, 3.66",,,
"6171bd9a5b4994447442a49d, 3.96",,,
"650b695bf3b3d34f9c461926, 3.54",,,
"67dfd2986014ad9eaa886f26, 3.5",,,
"66e4c4358de330a06b4d33f1, 4.0",,,
"606f9bca353fc36aba9ccb8b, 3.43",,,
"63eec085b1d2e79ac4fbbd78, 3.58",,,
"6785891aee9028790a1bd6fc, 3.41",,,
"675626c78f97131ff12b8d37, 3.44",,,
"67672ae601aa0551d537d6dd, 3.26",,,
"653f2424042d03012eb92ef5, 3.36",,,
"672fd24711f758e7a04ac043, 3.51",,,
"66a8f82143da40a6b126975e, 3.63",,,
"678d3d40f1def0ae54a2e89d, 3.15",,,
"63fd0a7da4c0df409be0a784, 3.52",,,
"66200b032829f40f3664afdf, 3.31",,,
"5eb02a40b17a8c0868685d32, 3.77",,,
"67e2ed15da79347d97d600c6, 3.63",,,
"60196ee67d099006f74c5bb3, 4.08",,,
"66117731dd2d071debd435a4, 3.36",,,
"5af1c4dfaec2b600010a96c9, 3.64",,,
"5c55faafb571e7000119e576, 3.51",,,
"678c48506e32ea110dfe1aa0, 3.44",,,
"696a97da7648c7e49fa8eb36, 3.5",,,
"6938b3a102d6dfae6c72a140, 3.22",,,
"69696e5f7f2fd33ddd72b700, 3.24",,,
"668e88ea6a476e76e0c1993b, 3.34",,,
"667d6e31f20123f8eaf45aa4, 3.54",,,
"664fcd7938e76f20c1503ed1, 3.4",,,
"69457dc95341cec41fca5695, 3.54",,,
"67439be8ee2236a7c078d523, 3.58",,,
"614f6bad672ef7cf5ecfd965, 3.42",,,
"5e076480c4e1550e2114f006, 3.46",,,
"5f4ee7ff2c5da213f015a27e, 3.32",,,
"627ebc31883c7dd7c2220c7e, 3.39",,,
"663a8a591f436a85bb4d90c2, 3.48",,,
"691de5f84e51711d498cbd95, 3.67",,,
"6642faa06b2b677499d5f485, 3.23",,,
"5fbb062e91513797e214827d, 3.56",,,
"67299a3cb9242638dd2556db, 3.16",,,
"65edd3b5dab4b33aaf29cbd0, 3.32",,,
"5ca749ff98b35f0001f7559d, 3.37",,,
"64063ab4e87bbb62274cd0e6, 3.74",,,
"696f3e8d1bc17ee7c02d4318, 3.48",,,
"5914b7b50a4b9d0001add64f, 3.27",,,
"6022cb0bc69ce70874b42f78, 3.3",,,
"6348846ae221cb4a0efbf3f9, 3.4",,,
"5ef4db1a45dfc00e117b2a54, 3.28",,,
"6718e196003d5cc872f1e3bc, 3.47",,,
"606a3cf263a18869ac8ee0ed, 3.54",,,
"666b5817eadabfbefc40fe1b, 3.77",,,
"659daa1ed4e13d6428103c1f, 3.23",,,
"6849087820c5cb721d340814, 3.4",,,
"69651f0e74249480b7a2e0eb, 4.39",,,
"6657ab37ba8f20890ac0e52d, 3.46",,,
"5e98e245aa25c6120f522a40, 3.4",,,
"67dd49c5b86cdc10df6d7e70, 3.97",,,
"67cc82d73c1dc6dab0da3147, 3.56",,,
"5c2d187569ceff00011417de, 3.36",,,
"657cda588201fdd1dc26e2ae, 3.27",,,
"647237749c689b370ef50bef, 3.63",,,
"601848135aa9ba08c66cff6a, 3.51",,,
"650764c3a197814ab15f8237, 3.28",,,
"67eff64644dbaffed18ecb37, 3.25",,,
"66c3f9c82a62ec48ab383e47, 3.41",,,
"60a6f069396cebb99ad0c6a7, 3.51",,,
"66a450cbae4aeed1d6531952, 3.34",,,
"652628fee84059e7913a478b, 3.5",,,
"5687bbe7369319000c269af0, 3.15",,,
"6100372e3a116cb5cb36ebea, 3.26",,,
